incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC002581,Vandlism,NORTH,Lakewood,IL,1932 River Rd,29.450659,-88.212693,2023-07-26 21:31:12,OFF0073,Chris,Davis,5569,SUS00378,Ashley,Scott,67,MALE,Other,VIC00915,Thomas,Hall,22,FEMALE,859-846-2729,KNIFE,,Open,Warning Issued,-2,40730.84,NO,Incident at 1932 River Rd. Officer responded at scene.
INC003212,Kidnaping,Northwest,Lakewood,IL,7030 Park Rd,25.691101,-95.530663,2023-02-13 17:20:52,OFF0100,Patricia,Harris,1765,SUS00434,Chris,Brown,58,female,BLACK,VIC00319,Matthew,Martin,43,N/A,N/A,blunt object,CRITICAL,open,warning,3,37604.19,True,Incident at 7030 Park Rd. Officer responded at scene.
INC002856,arson, South,Hillcrest,NY,3564 Maple Dr,38.217148,-92.038861,,OFF0123,Nancy,Davis,4634,SUS00495,Linda,Hall,27.0,,hispanic,VIC00447,Ashley,Smith,38,N/A,,Bat,3,Open,,4,16850.94,yes,Incident at 3564 Maple Dr. Officer responded at scene.
INC002595,Robbry,South,Oakdale,NY,2023 Cedar Lane,45.672009,-116.416454,2022-07-31 15:30:26,OFF0035,Daniel,Torres,8069,SUS00446,Carol,Hall,51,Male,N/A,,,,,,,blunt object,CRITICAL,Pending,N/A,4,17091.45,True,Incident at 2023 Cedar Lane. Officer responded at scene.
INC002715,Graffiti,Southwest  ,Springfield,NY,8782 Sunset Blvd,25.075519,-99.304458,2022-08-08 18:00:48,OFF0132,Anthony,Green,3580,SUS00634,Matthew,Wright,37,,hispanic,VIC00907,Donna,Wilson,47,Male,398-197-6256,N/A,Critical,N/A,Arres Made,3,42883.69,Yes,Incident at 8782 Sunset Blvd. Officer responded at scene.
INC001763,drug offense,Southwest  ,Riverside,FL,1373 Oak Ave,43.181306,62.7569,2021-12-06 14:06:48,OFF0040,Thomas,Nguyen,2474,SUS00272,Thomas,Johnson,24,Other,,VIC00526,Emily,Taylor,75,MALE,470-565-5868,hands,Medium,N/A,Warning Issued,2,790.34,no,Incident at 1373 Oak Ave. Officer responded at scene.
INC002393,Roberry, Central,Oakdale,GA,1071 Sunset Blvd,30.936117,-81.145413,19-06-2024,OFF0148,Daniel,Williams,5341,SUS00326,Michelle,Jones,64,Male,Unknown,VIC00255,Charles,Davis,-42,N/A,275-933-5051,Rifle,3,under investigation,No Arrest,4,40648.56,,Incident at 1071 Sunset Blvd. Officer responded at scene.
INC002387,Assault,North  ,Hillcrest,NC,3756 Lincoln St,41.789563,-73.690341,2019-06-17 16:51:55,OFF0013,John,Garcia,8788,SUS00491,Matthew,Johnson,24,male,Other,VIC00936,Ashley,Williams,-54,MALE,,Rifle,1,Closed,No Arrest,1.0,13608.49,no,Incident at 3756 Lincoln St. Officer responded at scene.
INC003626,Sex Assault,NORTH,Lakewood,PA,1416 Main St,42.726586,-100.989161,2020-06-20 04:25:56,OFF0107,Mary,Flores,6972,SUS00530,Jennifer,Young,55,female,Black,VIC00376,Mary,Hill,,N/A,(848) -57-7-7495,hands,CRITICAL,Resolved,warning,0,10098.84,No,Incident at 1416 Main St. Officer responded at scene.
INC90015,CYBERCRIME,CENTRAL,Hillcrest,GA,8700 Park Rd,28.033287,,2023-04-15 17:55:45,OFF0122,Michelle,Moore,1002,SUS00158,Robert,Davis,19,F,Other,,,,,,,Rifle,1,Resolved,Arrest Made,0,,True,
INC001899,Vandlism, Midtown,Hillcrest,AZ,6762 Park Rd,36.534814,-104.919294,2021-07-21 21:02:40,OFF0013,Thomas,Lee,,SUS00644,Daniel,Hall,63,F,white,VIC00300,Joseph,Wilson,62,N/A,(260) -18-3-2380,Knife,Med,OPEN,Case Dismissed,,,False,
INC003079,Drugs,SOUTHWEST,Lakewood,NC,7594 Sunset Blvd,37.471392,-103.738858,2018-05-09 03:52:45,OFF0088,Donna,Brown,2795,,,,,,,VIC00319,Richard,Green,26,Female,450-908-4128,hands,Critical,CLOSED,warning,2,645.91.0,YES,Incident at 7594 Sunset Blvd. Officer responded at scene.
INC001629,Cyber Crime,WEST,Lakewood,GA,8423 Oak Ave,33.332843,-87.777851,04-10-2021,OFF0062,Charles,Wright,1152,SUS00334,Charles,Green,56,N/A,Unknown,VIC00593,Daniel,Anderson,-52,f,(706) -25-3-8913,Bat,Med,OPEN,N/A,0,26090.98.0,No,Incident at 8423 Oak Ave. Officer responded at scene.
INC001811,homicide,Southwest,Fairview,TX,1258 Main St,40.518855,-103.604884,2019-10-21 04:37:22,OFF0092,KAREN,Davis,6365,SUS00137,Mary,Johnson,16,f,,VIC00444,Thomas,Johnson,14,Unknown,,blunt object,Critical,,No Arrest,3.0,19497.76,NO,Incident at 1258 Main St. Officer responded at scene.
INC000455,kidnapping,south,Maplewood,IL,1483 Elm Blvd,45.233188,-119.008325,2024-08-20 14:39:48,OFF0086,Matthew,Lee,7435,SUS00321,Nancy,Lee,54,Other,White,VIC00121,Sarah,Thomas,35,Female,692-570-6062,Rifle,low,Under Investigation,No Arrest,0,19196.54,False,Incident at 1483 Elm Blvd. Officer responded at scene.
INC002097,DUII,Southeast,Lakewood,FL,9053 Main St,31.831753,-107.218347,2020-05-19 04:28:31,OFF0031,Richard,Jackson,1714,SUS00770,Sarah,Garcia,53,f,N/A,VIC00636,Donna,Young,55,M,397-880-5683,Pistol,CRITICAL,closed,NO ARREST,4,41252.24,no,Incident at 9053 Main St. Officer responded at scene.
INC001709,Online Fraud,WEST,Riverside,NY,2392 Cedar Lane,28.713389,-86.064771,2019-05-26 08:02:46,OFF0131,Nancy,Wright,9822,SUS00618,Richard,Taylor,22,Unknown,white,VIC00423,William,Anderson,62,Male,431-457-7618,Bat,Medium,Resolved,warning,1,28794.99,False,Incident at 2392 Cedar Lane. Officer responded at scene.
INC002716,Fraudulent Activity,Sou,Centerville,NY,2114 Sunset Blvd,27.013412,-106.755556,2023-10-04 08:23:43,OFF0148,Anthony,Johnson,,SUS00081,Nancy,Hill,26,female,hispanic,VIC00946,Linda,Hill,,Unknown,672-733-1460,Knife,CRITICAL,Pending,Arres Made,5,8917.33,True,Incident at 2114 Sunset Blvd. Officer responded at scene.
INC004323,Cyber Crime,North,Fairview,CA,743 Maple Dr,35.701884,-76.339774,2023-06-28 07:34:28,OFF0145,Daniel,Young,8768,SUS00695,Chris,Wright,62,male,Other,VIC00516,Matthew,Davis,87,Unknown,745-467-1315,Bat,2,Pending,Case Dismissed,4,38483.99,False,Incident at 743 Maple Dr. Officer responded at scene.
INC000782,Online Fraud,Sou,Riverside,TX,2681 Washington Ave,42.528497,-97.735098,2024-10-06 12:04:53,OFF0008,Donna,Miller,7411,SUS00435,Linda,Thomas,,N/A,,VIC00312,Thomas,Williams,41,Other,624-969-6347,hands,MEDIUM,Open,Case Dismissed,1,48858.89,0,Incident at 2681 Washington Ave. Officer responded at scene.
INC000084,Drug Offense, Northeast,Hillcrest,FL,8530 Oak Ave,43.08394,-113.712734,2022-08-15 06:59:29,OFF0138,Richard,Williams,6724,SUS00227,Ashley,Taylor,-36,M,Other,VIC00224,Nancy,Martin,70,FEMALE,970-764-1144,Hands/Feet,,closed,warning,,45224.82,False,Incident at 8530 Oak Ave. Officer responded at scene.
INC002032,asslt, Southwest,Lakewood,TX,3775 Park Rd,37.60578,-117.04348,2021-03-31 08:45:49,OFF0111,Michael,Torres,2818,SUS00526,Karen,Davis,33,Female,Asian,VIC00305,Mark,Harris,165,FEMALE,304-988-9098,Unarmed,MEDIUM,N/A,Case Dismissed,2,10454.02,0,Incident at 3775 Park Rd. Officer responded at scene.
INC003547,Drug Offence, East,Springfield,CA,7931 Sunset Blvd,42.959129,-85.476169,2024-03-19 05:26:41,OFF0113,Michael,Garcia,3743,,,,,,,VIC00031,Anthony,Thompson,59,N/A,659-447-5299,Hands/Feet,Critical,Pending,Warning Issued,0,9743.81,Yes,Incident at 7931 Sunset Blvd. Officer responded at scene.
INC004387,Online Fraud,South,Springfield,PA,1730 Lincoln St,29.980757,-76.845655,2023-12-14 05:23:55,OFF0041,Joseph,Davis,6858,SUS00691,Michael,Hall,44,female,,VIC00688,Sarah,Hill,31,,,Rifle,MEDIUM,N/A,Warning Issued,4,37483.49,no,Incident at 1730 Lincoln St. Officer responded at scene.
INC90865,Drug Offence,SOUTHWEST,Springfield,CA,310 Elm Blvd,44.365032,-86.670091,2024-05-03 06:55:57,OFF0116,Nancy,White,7904,SUS00311,Joseph,Smith,-56,female,N/A,VIC00571,James,Williams,61,M,,Gun,high,open,Warning Issued,2,20611.06,False,Incident at 310 Elm Blvd. Officer responded at scene.
INC000500,VANDALISM, North,Lakewood,NY,4020 Maple Dr,26.441344,,2021-05-13 15:06:17,OFF0093,Jessica,Flores,6032,SUS00144,Richard,Nguyen,18.0,Female,asian,VIC00393,Matthew,Jones,,male,268-681-6844,Bat,4,Resolved,N/A,2,17800.75,yes,Incident at 4020 Maple Dr. Officer responded at scene.
INC000798,Hacking,EAST,Lakewood,FL,95 Elm Blvd,36.675842,-87.083372,2022-09-02 07:01:45,OFF0019,Susan,Torres,3965,SUS00049,Michelle,Hall,37,Other,Black,VIC00866,Richard,Thompson,10,Female,(361) -52-7-8046,firearm,MEDIUM,Open,arrest made,0,23861.32,no,Incident at 95 Elm Blvd. Officer responded at scene.
INC000884,arson,Nor,Riverside,PA,8921 Lincoln St,112.3311,-121.283875,2024-08-04 22:45:08,OFF0103,Michelle,Torres,9260,SUS00698,John,Flores,73,Other,hispanic,,,,,,,firearm,MEDIUM,Under Investigation,Dismissed,5,13312.96,NO,Incident at 8921 Lincoln St. Officer responded at scene.
INC001083,Roberry,NORTH,Riverside,IL,5872 Park Rd,45.029307,-102.378356,2023-01-21 12:57:58,OFF0003,Patricia,Green,8124,SUS00529,John,Jones,63,Male,hispanic,VIC00351,Mary,Smith,61,Unknown,(988) -73-2-2325,Rifle,MEDIUM,under investigation,arrest made,-4,10952.19,False,Incident at 5872 Park Rd. Officer responded at scene.
INC001494,Arson,mid,Fairview,NY,1762 River Rd,45.349892,-99.057796,2021-03-07 08:53:09,OFF0068,Karen,Torres,8638,SUS00347,William,Johnson,45,,Unknown,VIC00641,Jennifer,Thompson,47,M,,blunt object,High,Under Investigation,Dismissed,0,31871.76,0,
INC003271,cyber crime,NORTHEAST,Fairview,OH,4644 Park Rd,33.929673,-89.480193,2024-05-04 06:40:30,OFF0053,Ashley,Williams,4519,SUS00800,Charles,Johnson,17,Female,Hispanic,VIC00970,Michael,Wright,54,Male,286-678-7953,None,4,open,arrest made,0,34561.37,True,Incident at 4644 Park Rd. Officer responded at scene.
INC002421,Robbry,southeast,Springfield,OH,2400 Elm Blvd,28.109654,,2020-07-29 20:08:08,OFF0143,John,Davis,6454,SUS00026,David,Jackson,57,N/A,asian,VIC00783,Jennifer,Jackson,34,f,,Knife,CRITICAL,Open,NO ARREST,3,46276.3,Yes,Incident at 2400 Elm Blvd. Officer responded at scene.
INC002819,burglary,midtown,Fairview,CA,273 Maple Dr,45.565674,-115.00629,2021-08-27 14:48:33,OFF0119,Mary,Brown,8231,SUS00415,Charles,Allen,59,m,Black,VIC00343,Mary,Moore,81,,833-817-6525,firearm,Critical,Resolved,N/A,-2,28449.61,1,Incident at 273 Maple Dr. Officer responded at scene.
INC002270,BURGLARY,Sou,Springfield,PA,5260 River Rd,30.600679,-120.384001,11/05/2019 10:22,OFF0117,Barbara,Flores,6805,SUS00147,Ashley,Lee,55,f,Black,VIC00785,Charles,Scott,-16,FEMALE,2814539332,KNIFE,2,Resolved,Warning Issued,5,1593.07,False,
INC002417,Murder,northeast,Lakewood,CA,834 Main St,35.165974,-90.140593,2022-08-26 11:13:00,OFF0023,Ashley,Moore,8866,SUS00127,Karen,Walker,64,M,White,VIC00495,Barbara,Young,16,Other,(899) -42-7-1776,N/A,High,CLOSED,N/A,1,23320.26,1,Incident at 834 Main St. Officer responded at scene.
INC003719,Armed  Robbery,Northwest  ,Fairview,AZ,6800 Sunset Blvd,42.487267,-81.981699,2019-06-15 06:01:53,OFF0122,Charles,Johnson,3145,SUS00726,Nancy,White,46,Other,BLACK,VIC00461,Sarah,Hill,80,Other,506-866-7381,Pistol,Med,Pending,Warning Issued,0.0,9672.51,no,Incident at 6800 Sunset Blvd. Officer responded at scene.
INC000540,Domestc Violence,NORTHEAST,Fairview,CA,3960 Washington Ave,46.283651,-118.701347,2019-03-04 20:11:53,OFF0086,Karen,Anderson,2801,,,,,,,VIC00136,Chris,Smith,48,M,223-773-4030,Hands/Feet,low,Pending,arrest made,1,44235.92,yes,Incident at 3960 Washington Ave. Officer responded at scene.
INC003838,DV,Midtown  ,Riverside,NC,6911 Oak Ave,27.71206,-115.920618,2019-08-04 19:07:30,OFF0090,Anthony,Hall,5827,,,,,,,VIC00218,Michelle,Jones,89,f,780-193-6918,,High,closed,warning,2,17324.51,yes,Incident at 6911 Oak Ave. Officer responded at scene.
INC000910,Homicide, Central,Lakewood,NY,6558 Main St,30.623196,-71.393722,2022-05-08 16:10:50,OFF0008,Thomas,Walker,6467,SUS00572,Barbara,Wilson,65,m,Other,VIC00215,Sarah,Jones,24,f,403-277-8070,Unarmed,CRITICAL,Pendng,NO ARREST,1,,no,Incident at 6558 Main St. Officer responded at scene.
INC004951,DV,SOUTH,Oakdale,IL,743 Oak Ave,27.379801,-98.397585,2018-06-13 10:01:27,OFF0093,Michael,Miller,2726,SUS00591,Ashley,Harris,73,MALE,white,VIC00906,Emily,Wright,,M,756-573-1328,hands,high,CLOSED,Dismissed,5,29604.02,Yes,Incident at 743 Oak Ave. Officer responded at scene.
INC002882,FRAUD,Eas,Hillcrest,GA,7541 Oak Ave,35.282241,-72.986745,2021-05-14 01:30:29,OFF0068,Joseph,Jones,6611,SUS00041,Carol,Torres,152,Other,hispanic,VIC00139,Thomas,Nguyen,45,Male,526-225-1144,Firearm,Med,Investgation,warning,1,47568.68,yes,Incident at 7541 Oak Ave. Officer responded at scene.
INC003025,THEFT,Southeast  ,Springfield,CA,7892 Lincoln St,32.554567,,2022-08-24 23:14:08,OFF0071,Jennifer,Thomas,7785,SUS00567,Linda,Jones,40,Male,White,VIC00576,Charles,Martin,18,Male,958-595-5595,N/A,,N/A,Case Dismissed,3,40735.29,yes,Incident at 7892 Lincoln St. Officer responded at scene.
INC003108,Homocide,central,Oakdale,IL,4445 Elm Blvd,,-100.906772,22-12-2024,OFF0096,Anthony,Williams,7634,SUS00466,David,Hill,,,Unknown,VIC00030,Mary,Green,20,Male,524-975-7563,firearm,MEDIUM,Pendng,Arres Made,0.0,2022.72,,Incident at 4445 Elm Blvd. Officer responded at scene.
INC004886,Kidnaping,Northeast,Hillcrest,GA,6831 Lincoln St,47.522873,-71.976052,2022-10-26 12:38:12,OFF0135,William,Harris,,SUS00152,Joseph,Smith,68,N/A,hispanic,,,,,,,Firearm,MEDIUM,closed,Case Dismissed,5,32308.83,NO,Incident at 6831 Lincoln St. Officer responded at scene.
INC002562,Vandlism,Cen,Riverside,OH,6860 Sunset Blvd,30.721651,-93.704209,2020-06-27 23:26:01,OFF0046,Donna,White,,SUS00242,Susan,Davis,-73,Other,White,VIC00194,Ashley,Nguyen,44,FEMALE,729-408-3019,hands,high,Resolved,,3,30636.84,1,Incident at 6860 Sunset Blvd. Officer responded at scene.
INC001567,domestic violence,Southwest  ,Riverside,AZ,8794 Elm Blvd,44.363497,-113.824494,2021-11-25 18:00:29,OFF0048,Patricia,Davis,8106,SUS00631,Karen,Thomas,42,Male,Hispanic,VIC00133,Linda,Williams,62,M,249-219-3959,hands,3,Open,,5,495.36,,Incident at 8794 Elm Blvd. Officer responded at scene.
INC004163,Robbery, North,Springfield,NY,3541 River Rd,32.48461,-117.18876,2018-10-06 22:46:47,OFF0118,James,Hill,7826,,,,,,,VIC00939,Robert,Hill,74,M,732-993-2808,KNIFE,3,under investigation,N/A,2,13723.29,0,
INC000555,FRAUD,Central,Riverside,GA,1637 Cedar Lane,31.674353,-113.253814,2024-06-21 15:48:41,OFF0142,Michelle,Hill,,SUS00160,Ashley,Smith,25,N/A,Other,VIC00251,Matthew,Anderson,10,N/A,815-415-8196,N/A,MEDIUM,,No Arrest,0,33415.38,True,Incident at 1637 Cedar Lane. Officer responded at scene.
INC004566,  Graffiti  ,East,Hillcrest,NC,1616 Park Rd,40.76925,-101.52929,2021-11-29 21:10:13,OFF0051,Michael,Thomas,5116,SUS00115,David,Allen,68,f,Hispanic,VIC00283,Carol,Wright,18,Female,,,MEDIUM,Resolved,arrest made,4,46965.43,No,Incident at 1616 Park Rd. Officer responded at scene.
INC000078,Property Damage,North,Lakewood,CA,4761 Maple Dr,43.43671,-105.73923,13-04-2024,OFF0030,Patricia,Hill,1751,SUS00010,Ashley,Walker,,M,white,VIC00916,Nancy,Wilson,183,M,5502872865,Bat,high,CLOSED,,3,34495.12,0,Incident at 4761 Maple Dr. Officer responded at scene.
INC003323,DV, Northeast,Hillcrest,NY,774 Maple Dr,26.146221,-120.351766,,OFF0145,Chris,Flores,3614,SUS00034,Nancy,Lee,57,Female,Unknown,VIC00207,Chris,Johnson,39,FEMALE,758-199-7192,Hands/Feet,CRITICAL,Pendng,NO ARREST,3,28675.18,yes,Incident at 774 Maple Dr. Officer responded at scene.
INC000533,ROBBERY,Sou,Hillcrest,PA,9803 Park Rd,43.671941,-117.350723,2018-06-30 20:37:53,OFF0015,Emily,Johnson,1858,SUS00539,Charles,Davis,19,FEMALE,hispanic,VIC00534,James,Torres,49,f,744-145-3842,blunt object,MEDIUM,,,0.0,16755.15,False,Incident at 9803 Park Rd. Officer responded at scene.
INC001924,theft,WEST,Springfield,AZ,373 Elm Blvd,34.455013,-71.561782,07/03/2023 16:48,OFF0113,Emily,Jones,8033,,,,,,,VIC00884,Matthew,Smith,40,FEMALE,,Firearm,3,Resolved,warning,0,23008.85,True,
INC002802,fraud,Northwest  ,Riverside,AZ,781 Elm Blvd,47.445467,-87.997568,04/03/2023 11:45,OFF0062,Chris,Hall,8567,SUS00596,Michael,Lee,34,female,asian,VIC00905,Thomas,Brown,57,MALE,657-378-9015,firearm,3,N/A,Case Dismissed,4,40610.84,False,
INC001020,Trespass, South,Riverside,PA,3773 Park Rd,42.473106,-108.41802,2023-05-06 19:21:13,OFF0022,Daniel,Anderson,5267,SUS00217,Chris,Walker,47,Other,white,VIC00310,Donna,Jackson,79,Unknown,344-805-3410,Knife,high,under investigation,Warning Issued,4,47329.6,False,Incident at 3773 Park Rd. Officer responded at scene.
INC003655,Hacking,Nor,Riverside,IL,2444 Lincoln St,38.496519,-72.271312,2020-10-14 08:53:40,OFF0138,Mary,Harris,6504,SUS00206,Chris,Harris,51,f,Other,VIC00905,Patricia,Garcia,64,male,572-370-3707,Pistol,4,Under Investigation,Arrest Made,3,43168.24,YES,Incident at 2444 Lincoln St. Officer responded at scene.
INC001275,KIDNAPPING,CENTRAL,Riverside,NC,6173 Cedar Lane,44.132007,-76.636579,2020-01-12 18:11:41,OFF0007,Richard,Allen,7975,SUS00067,Nancy,Smith,22,MALE,Unknown,VIC00279,Michelle,Moore,30,M,3653757702,,Medium,Resolved,Case Dismissed,0,19136.2,,Incident at 6173 Cedar Lane. Officer responded at scene.
INC004327,cyber crime,northwest,Maplewood,CA,310 Maple Dr,42.319294,-116.318963,2019-12-12 17:19:55,OFF0008,Carol,Hall,8871,SUS00195,Barbara,Lee,57,Female,asian,VIC00605,Barbara,Smith,80,Other,308-160-1669,Firearm,Crit,closed,Arrest Made,,,0,Incident at 310 Maple Dr. Officer responded at scene.
INC000763,Homicide,SOUTHWEST,Fairview,AZ,9286 River Rd,45.984261,-93.080166,2019-08-30 14:20:40,OFF0023,Jennifer,Flores,5171,SUS00058,Ashley,Lee,16,female,Unknown,VIC00305,John,Davis,79,,733-223-2023,Hands/Feet,Medium,Investgation,,,34935.05,0,Incident at 9286 River Rd. Officer responded at scene.
INC002211,Narcotics,east,Oakdale,OH,1313 Maple Dr,45.692282,-77.329239,2023-03-27 19:26:15,OFF0125,Robert,Martin,1980,SUS00431,Susan,Young,62,m,Black,VIC00395,Jessica,Brown,,FEMALE,559-782-7083,Knife,High,Resolved,,0,20697.79,,Incident at 1313 Maple Dr. Officer responded at scene.
INC001536,Robbry,MIDTOWN,Hillcrest,GA,4779 Park Rd,25.343216,54.8278,2023-11-13 09:30:23,OFF0131,BARBARA,Jackson,8062,SUS00012,Linda,Allen,36,Female,Unknown,VIC00276,Chris,Miller,37,male,299-353-4197,Bat,1,Open,arrest made,5,23662.63,Yes,Incident at 4779 Park Rd. Officer responded at scene.
INC004022,DWI,South,Springfield,GA,3017 River Rd,27.029293,,2020-09-24 04:10:02,OFF0022,Richard,Torres,2408,SUS00723,Mary,Garcia,57,F,Other,VIC00864,Joseph,Hall,69,,532-743-1702,firearm,Med,Under Investigation,Warning Issued,4,18833.52,YES,Incident at 3017 River Rd. Officer responded at scene.
INC004739,burglary,Central,Maplewood,TX,122 Cedar Lane,30.08873,-76.706767,2021-08-15 00:42:10,OFF0031,Susan,Lee,3284,SUS00553,Thomas,Martin,42,MALE,Other,VIC00642,Linda,Wilson,48,Male,520-145-5290,None,Low,CLOSED,NO ARREST,2,34147.53,0,Incident at 122 Cedar Lane. Officer responded at scene.
INC001870,Tresspassing,West  ,Springfield,AZ,3447 Cedar Lane,37.868151,-81.156052,2021-07-22 23:54:11,OFF0124,David,Thompson,6038,SUS00666,James,Walker,18,N/A,Unknown,VIC00606,Charles,Young,38,MALE,N/A,Unarmed,4,Open,Dismissed,2,18410.67,No,Incident at 3447 Cedar Lane. Officer responded at scene.
INC000757,manslaughter,EAST,Maplewood,NC,4175 Main St,177.5896,-86.630596,10/10/2024 01:28,OFF0093,john,Martin,7999,SUS00637,Jessica,Torres,20,male,Unknown,VIC00307,Michelle,Thompson,79,male,912-771-4855,Hands/Feet,Med,Pending,Dismissed,0,6065.26,False,Incident at 4175 Main St. Officer responded at scene.
INC000880,ARSON,North  ,Lakewood,OH,5157 Park Rd,,-102.736528,2019-03-12 01:47:30,OFF0138,Susan,Williams,6236,SUS00379,Patricia,Miller,36,Other,Other,VIC00480,Donna,White,80.0,FEMALE,6857886661,Firearm,1,closed,No Arrest,1,49169.3,False,Incident at 5157 Park Rd. Officer responded at scene.
INC000274,Burglary,Northwest  ,Springfield,OH,7810 Elm Blvd,192.8826,-103.570562,2024-02-12 10:44:33,OFF0071,Charles,Wilson,1451,SUS00731,Jessica,Allen,63.0,Other,BLACK,VIC00221,Barbara,Thompson,48,M,4386839322,N/A,High,Investgation,Dismissed,5,29343.62,Yes,Incident at 7810 Elm Blvd. Officer responded at scene.
INC001971,Vandalism,NORTHWEST,Riverside,AZ,8105 Maple Dr,34.855602,-101.282964,2020-10-26 21:27:39,OFF0138,Thomas,Allen,5137,SUS00420,Patricia,Thompson,20,F,white,VIC00954,Donna,Nguyen,65,male,586-625-1988,Rifle,High,OPEN,arrest made,-3,38166.99,NO,
INC004890,  DV  ,Central,Oakdale,AZ,9045 River Rd,,-102.457024,,OFF0147,Linda,Johnson,2804,SUS00636,Nancy,Green,18,male,Other,VIC00717,David,Davis,42,N/A,587-128-1955,Hands/Feet,Crit,Pendng,Arrest Made,2,12767.04,no,Incident at 9045 River Rd. Officer responded at scene.
INC002927,Kidnapping, Midtown,Riverside,AZ,6783 Oak Ave,27.165908,-77.785721,2022-05-31 13:38:58,OFF0110,mark,Garcia,6663,SUS00519,Mark,Martin,57,F,,VIC00356,Jessica,Miller,234,N/A,563-116-5937,Blunt Object,MEDIUM,OPEN,NO ARREST,5.0,38047.63,1,
INC003042,Robbery,southwest,Fairview,GA,7482 Washington Ave,31.321913,-96.880993,2020-11-14 19:57:23,OFF0145,Michelle,Johnson,9754,,,,,,,VIC00057,James,Flores,76,N/A,902-920-1650,blunt object,1,Pending,warning,3,1105.83,No,Incident at 7482 Washington Ave. Officer responded at scene.
INC004859,SCAM,Wes,Hillcrest,TX,9023 Park Rd,28.825167,-113.248055,2020-04-29 07:06:18,OFF0069,Emily,Scott,9462,SUS00396,John,Young,42,Male,white,VIC00758,Linda,Jones,66,Other,,Firearm,low,Pending,Dismissed,3,-17364.2,1,Incident at 9023 Park Rd. Officer responded at scene.
INC001676,ARSON,Southeast  ,Springfield,OH,285 Maple Dr,35.813761,-91.015173,2022-11-24 04:56:54,OFF0121,Susan,Allen,,SUS00754,Jennifer,Nguyen,51,,Black,VIC00546,Chris,Walker,23,Unknown,460-141-6635,hands,Med,Pendng,,,36300.67,yes,Incident at 285 Maple Dr. Officer responded at scene.
INC001626,kidnaping,Sou,Oakdale,NY,9990 Maple Dr,,-119.822803,2024-11-26 14:02:01,OFF0044,Anthony,Jones,1143,SUS00724,Daniel,Hill,,m,hispanic,VIC00573,Donna,Jackson,84,M,(305) -26-0-8819,Firearm,3,closed,warning,,35577.46.0,0,
INC001414,homicide,Midtown,Hillcrest,IL,1134 Park Rd,37.567351,-79.77576,2018-08-12 02:31:08,OFF0119,Richard,Harris,4769,SUS00665,Donna,Harris,25,M,,VIC00818,Richard,Miller,54,Unknown,910-324-2982,firearm,2,Closed,arrest made,0,33133.04,Yes,
INC001785,ARSON,Sou,Maplewood,GA,8964 Main St,41.733619,-70.486009,09/05/2023 05:36,OFF0036,DAVID,Wright,4966,SUS00627,Mary,Taylor,71,male,Hispanic,VIC00903,Patricia,Flores,55,N/A,N/A,KNIFE,3,open,Arrest Made,2,20.66,yes,Incident at 8964 Main St. Officer responded at scene.
INC002921,THEFT,NORTHWEST,Fairview,TX,9946 Elm Blvd,25.322082,-110.671299,2024-03-24 02:19:33,OFF0037,Carol,White,9227,SUS00734,Anthony,Wright,29,male,asian,VIC00291,Joseph,Miller,51,female,480-473-2068,,High,Under Investigation,Arrest Made,5,6079.75,No,Incident at 9946 Elm Blvd. Officer responded at scene.
INC003370,Fraudulent Activity,Cen,Maplewood,NY,6161 Main St,32.286868,-116.217109,01/28/2024 17:48,OFF0066,Barbara,Anderson,1461,SUS00779,Anthony,Torres,66,Unknown,Other,VIC00860,Sarah,Green,47,FEMALE,258-707-6035,Gun,Low,,Warning Issued,-2,30624.72,no,Incident at 6161 Main St. Officer responded at scene.
INC001306,Tresspassing,South  ,Lakewood,TX,6856 Maple Dr,26.684944,-78.613244,2022-08-22 13:28:02,OFF0031,Michelle,Williams,2630,SUS00302,Jessica,Thompson,-46,Other,BLACK,VIC00119,Linda,Harris,11,Other,325-483-4423,hands,MEDIUM,Open,Case Dismissed,2.0,16288.17,False,Incident at 6856 Maple Dr. Officer responded at scene.
INC003188,DUI,south,Hillcrest,FL,9005 Washington Ave,32.469314,-71.216638,2022-12-31 05:21:26,OFF0012,Barbara,Thomas,6042,SUS00207,James,Hall,59,f,Asian,VIC00952,Patricia,Martin,78,Unknown,590-948-7883,N/A,CRITICAL,Under Investigation,Warning Issued,4,7849.72,1,Incident at 9005 Washington Ave. Officer responded at scene.
INC004792,Kidnaping,SOUTHEAST,Springfield,OH,728 Park Rd,37.073119,-108.097199,2023-08-02 20:57:54,OFF0136,Anthony,Walker,3215,,,,,,,VIC00287,Emily,Garcia,,male,700-981-6643,Knife,High,Resolved,Arres Made,4,40559.27,1,Incident at 728 Park Rd. Officer responded at scene.
